3.586577e-07 -0.077301
3.596973e-07 -0.077418
3.607369e-07 -0.077340
3.617764e-07 -0.077034
3.628160e-07 -0.076927
3.638556e-07 -0.077010
3.648952e-07 -0.076607
3.659348e-07 -0.076625
3.669744e-07 -0.076303
3.680140e-07 -0.076540
3.690536e-07 -0.075877
3.700931e-07 -0.075827
3.711327e-07 -0.076155
3.721723e-07 -0.076043
3.732119e-07 -0.075359
3.742515e-07 -0.075700
3.752911e-07 -0.075177
3.763307e-07 -0.074860
3.773703e-07 -0.074933
3.784098e-07 -0.074455
3.794494e-07 -0.074314
3.804890e-07 -0.074397
3.815286e-07 -0.074343
3.825682e-07 -0.074013
3.836078e-07 -0.073620
3.846474e-07 -0.073711
3.856870e-07 -0.073235
3.867265e-07 -0.073279
3.877661e-07 -0.073350
3.888057e-07 -0.072871
3.898453e-07 -0.072354
3.908849e-07 -0.072252
3.919245e-07 -0.072011
3.929641e-07 -0.071857
3.940037e-07 -0.071974
3.950432e-07 -0.071589
3.960828e-07 -0.071192
3.971224e-07 -0.071015
3.981620e-07 -0.071127
3.992016e-07 -0.070885
4.002412e-07 -0.070586
4.012808e-07 -0.070321
4.023204e-07 -0.070323
4.033599e-07 -0.069876
4.043995e-07 -0.069728
4.054391e-07 -0.069777
4.064787e-07 -0.069483
4.075183e-07 -0.069400
4.085579e-07 -0.069338
4.095975e-07 -0.069093
4.106371e-07 -0.068891
4.116766e-07 -0.068698
4.127162e-07 -0.068631
4.137558e-07 -0.068134
4.147954e-07 -0.068685
4.158350e-07 -0.068324
4.168746e-07 -0.068066
4.179142e-07 -0.068056
4.189538e-07 -0.067637
4.199933e-07 -0.067806
4.210329e-07 -0.067481
4.220725e-07 -0.067154
4.231121e-07 -0.067089
4.241517e-07 -0.066891
4.251913e-07 -0.066912
4.262309e-07 -0.066572
4.272705e-07 -0.066434
4.283100e-07 -0.066348
4.293496e-07 -0.066234
4.303892e-07 -0.066054
4.314288e-07 -0.066109
4.324684e-07 -0.065628
4.335080e-07 -0.065695
4.345476e-07 -0.064980
4.355872e-07 -0.065243
4.366267e-07 -0.065074
4.376663e-07 -0.064705
4.387059e-07 -0.064559
4.397455e-07 -0.064733
4.407851e-07 -0.064081
4.418247e-07 -0.064018
4.428643e-07 -0.064044
4.439039e-07 -0.063584
4.449434e-07 -0.063545
4.459830e-07 -0.063748
4.470226e-07 -0.063628
4.480622e-07 -0.063002
4.491018e-07 -0.062989
4.501414e-07 -0.063067
4.511810e-07 -0.062817
4.522206e-07 -0.062588
4.532601e-07 -0.062646
4.542997e-07 -0.062011
4.553393e-07 -0.062170
4.563789e-07 -0.062315
4.574185e-07 -0.061899
4.584581e-07 -0.061767
4.594977e-07 -0.061832
4.605373e-07 -0.061533
4.615768e-07 -0.061426
4.626164e-07 -0.061309
4.636560e-07 -0.060943
4.646956e-07 -0.060805
4.657352e-07 -0.061044
4.667748e-07 -0.060545
4.678144e-07 -0.060488
4.688540e-07 -0.060274
4.698935e-07 -0.060121
4.709331e-07 -0.059650
4.719727e-07 -0.060092
4.730123e-07 -0.059775
4.740519e-07 -0.059684
4.750915e-07 -0.059401
4.761311e-07 -0.059671
4.771707e-07 -0.059143
4.782102e-07 -0.058829
4.792498e-07 -0.058894
4.802894e-07 -0.058480
4.813290e-07 -0.058174
4.823686e-07 -0.058161
4.834082e-07 -0.058091
4.844478e-07 -0.058249
4.854874e-07 -0.057565
4.865269e-07 -0.057625
4.875665e-07 -0.057090
4.886061e-07 -0.057524
4.896457e-07 -0.057430
4.906853e-07 -0.057079
4.917249e-07 -0.056970
4.927645e-07 -0.056531
4.938041e-07 -0.056598
4.948436e-07 -0.056089
4.958832e-07 -0.056328
4.969228e-07 -0.056073
4.979624e-07 -0.056328
4.990020e-07 -0.056089
5.000416e-07 -0.055660
5.010812e-07 -0.055592
5.021208e-07 -0.055717
5.031603e-07 -0.055605
5.041999e-07 -0.055608
5.052395e-07 -0.055335
5.062791e-07 -0.055095
5.073187e-07 -0.055280
5.083583e-07 -0.054908
5.093979e-07 -0.054653
5.104375e-07 -0.054924
5.114770e-07 -0.054321
5.125166e-07 -0.054469
5.135562e-07 -0.054352
5.145958e-07 -0.054102
5.156354e-07 -0.054032
5.166750e-07 -0.053598
5.177146e-07 -0.053525
5.187542e-07 -0.053515
5.197937e-07 -0.053491
5.208333e-07 -0.053340
5.218729e-07 -0.052956
5.229125e-07 -0.052794
5.239521e-07 -0.052477
5.249917e-07 -0.052573
5.260313e-07 -0.052168
5.270709e-07 -0.052215
5.281104e-07 -0.051981
5.291500e-07 -0.051661
5.301896e-07 -0.051523
5.312292e-07 -0.051507
5.322688e-07 -0.051398
5.333084e-07 -0.051123
5.343480e-07 -0.050990
5.353876e-07 -0.050743
5.364271e-07 -0.050855
5.374667e-07 -0.050813
5.385063e-07 -0.050340
5.395459e-07 -0.050343
5.405855e-07 -0.050358
5.416251e-07 -0.050371
5.426647e-07 -0.050119
5.437043e-07 -0.050187
5.447438e-07 -0.049981
5.457834e-07 -0.050093
5.468230e-07 -0.049760
5.478626e-07 -0.049513
5.489022e-07 -0.049690
5.499418e-07 -0.049656
5.509814e-07 -0.049656
5.520210e-07 -0.049461
5.530605e-07 -0.049506
5.541001e-07 -0.048988
5.551397e-07 -0.049082
5.561793e-07 -0.048406
5.572189e-07 -0.048538
5.582585e-07 -0.048658
5.592981e-07 -0.048180
5.603377e-07 -0.048107
5.613772e-07 -0.048263
5.624168e-07 -0.048050
5.634564e-07 -0.047977
5.644960e-07 -0.047319
5.655356e-07 -0.047574
5.665752e-07 -0.047387
5.676148e-07 -0.047433
5.686544e-07 -0.047205
5.696939e-07 -0.047090
5.707335e-07 -0.047114
5.717731e-07 -0.047132
5.728127e-07 -0.046926
5.738523e-07 -0.046526
5.748919e-07 -0.046570
5.759315e-07 -0.046825
5.769711e-07 -0.046365
5.780106e-07 -0.046263
5.790502e-07 -0.046196
5.800898e-07 -0.046019
5.811294e-07 -0.046185
